"bubble","insertion","selection","merg","quick"
0.0504539012908936,0.0300860404968262,0.0208470821380615,0.00565886497497559,0.00748586654663086
0.0274918079376221,0.000192165374755859,0.0195028781890869,0.00586080551147461,0.00720500946044922
0.0752050876617432,0.0491859912872314,0.0225539207458496,0.00679683685302734,0.0110909938812256
5.10233902931213,2.51515197753906,2.01612997055054,0.0710718631744385,0.198297023773193
2.66012096405029,0.00115799903869629,2.03383088111877,0.0695488452911377,0.0878880023956299
7.50247693061829,5.17594408988953,2.0200309753418,0.0750701427459717,0.0861220359802246
8.60741276343663,4.24693164825439,3.38775500059128,0.748864889144897,0.879664897918701
4.52971041997274,0.0146939754486084,3.42812224626541,0.724941968917847,0.875604867935181
12.7932935992877,8.61795696814855,3.44142199754715,0.90462589263916,0.866973161697388
